"","ID","Question","Response","PostValue"
"4540","4250","Q20","The blocks will sink",1
"4541","4251","Q20","The blocks will sink",1
"4542","4254","Q20","The blocks will sink",1
"4543","4257","Q20","The blocks will sink",1
"4544","4259","Q20","The blocks will sink",1
"4545","4260","Q20","The blocks will sink",1
"4546","4261","Q20","The blocks will sink",1
"4547","4262","Q20","The blocks will sink",1
"4548","4264","Q20","The blocks will sink",1
"4549","4267","Q20","The blocks will sink",1
"4550","4268","Q20","The blocks will sink",1
"4551","4269","Q20","The blocks will float",0
"4552","4271","Q20","The blocks will sink",1
"4553","4273","Q20","The blocks will sink",1
"4554","4275","Q20","The blocks will float",0
"4555","4276","Q20","The blocks will sink",1
"4556","4277","Q20","The blocks will sink",1
"4557","4278","Q20","The blocks will sink",1
"4558","4279","Q20","The blocks will sink",1
"4559","4281","Q20","The blocks will sink",1
"4560","4282","Q20","The blocks will float",0
"4561","4283","Q20","The blocks will float",0
"4562","4284","Q20","The blocks will sink",1
"4563","4285","Q20","The blocks will sink",1
"4564","4286","Q20","The blocks will sink",1
"4565","4287","Q20","The blocks will sink",1
"4566","4288","Q20","The blocks will sink",1
"4567","4290","Q20","The blocks will sink",1
"4568","4291","Q20","The blocks will sink",1
"4569","4293","Q20","The blocks will float",0
"4570","4294","Q20","The blocks will float",0
"4571","4295","Q20","The blocks will sink",1
"4572","4297","Q20","The blocks will float",0
"4573","4299","Q20","The blocks will float",0
"4574","4301","Q20","The blocks will float",0
"4575","4302","Q20","The blocks will sink",1
"4576","4304","Q20","The blocks will sink",1
"4577","4305","Q20","The blocks will float",0
"4578","4306","Q20","The blocks will sink",1
"4579","4309","Q20","The blocks will sink",1
"4580","4313","Q20","The blocks will sink",1
"4581","4314","Q20","The blocks will sink",1
"4582","4315","Q20","The blocks will sink",1
"4583","4316","Q20","The blocks will float",0
