"","ID","Question","Response.x","PreValue","Response.y","PostValue"
"4745","4874","Q22","Volume only",0,"Density",1
"4746","4863","Q22","Density",1,"Density",1
"4747","4860","Q22","Mass only",0,"Density",1
"4748","4869","Q22","Density",1,"Density",1
"4749","4862","Q22","Density",1,"Density",1
"4750","4870","Q22","Density",1,"Density",1
"4751","4868","Q22","Density",1,"Density",1
"4752","4861","Q22","Volume only",0,"Density",1
"4753","4898","Q22","Density",1,"Density",1
"4754","4879","Q22","Mass only",0,"Density",1
"4755","4919","Q22","Density",1,"Density",1
"4756","4879","Q22","Density",1,"Density",1
"4757","4913","Q22","Density",1,"Density",1
"4758","4897","Q22","Density",1,"Density",1
"4759","4911","Q22","Density",1,"Density",1
"4760","4904","Q22","Density",1,"Density",1
"4761","4910","Q22","Density",1,"Density",1
"4762","4901","Q22","Density",1,"Density",1
"4763","4884","Q22","Density",1,"Density",1
"4764","4898","Q22","Density",1,"Density",1
"4765","4917","Q22","Density",1,"Density",1
"4766","4908","Q22","Density",1,"Density",1
"4767","4900","Q22","Density",1,"Density",1
"4768","4906","Q22","Density",1,"Density",1
"4769","4899","Q22","Density",1,"Density",1
"4770","4885","Q22","Density",1,"Density",1
"4771","4914","Q22","Density",1,"Density",1
"4772","4921","Q22","Density",1,"Density",1
"4773","4903","Q22","Density",1,"Density",1
"4774","4902","Q22","Density",1,"Density",1
"4775","4909","Q22","Density",1,"Density",1
"4776","4912","Q22","Density",1,"Density",1
"4777","4926","Q22","Density",1,"Density",1
"4778","4886","Q22","Mass only",0,"Density",1
"4779","4907","Q22","Volume only",0,"Density",1
"4780","4888","Q22","Density",1,"Density",1
"4781","4896","Q22","Density",1,"Density",1
"4782","4927","Q22","Density",1,"Density",1
"4783","4878","Q22","Density",1,"Density",1
"4784","4880","Q22","Density",1,"Density",1
"4785","4920","Q22","Density",1,"Density",1
"4786","4887","Q22","Density",1,"Density",1
"4787","4232","Q24","Same density",0,"Less dense",1
"4788","4230","Q24","Less dense",1,"More dense",0
"4789","4421","Q24","Same density",0,"Less dense",1
"4790","4219","Q24","Same density",0,"More dense",0
"4791","4229","Q24","Less dense",1,"Same density",0
"4792","4236","Q24","Same density",0,"Same density",0
"4793","4224","Q24","More dense",0,"Same density",0
"4794","4254","Q24","More dense",0,"Same density",0
"4795","4267","Q24","Same density",0,"Same density",0
"4796","4261","Q24","Less dense",1,"Less dense",1
"4797","4246","Q24","Same density",0,"Less dense",1
"4798","4241","Q24","More dense",0,"Same density",0
"4799","4247","Q24","Same density",0,"Same density",0
"4800","4244","Q24","More dense",0,"More dense",0
"4801","4257","Q24","More dense",0,"More dense",0
"4802","4259","Q24","More dense",0,"Same density",0
"4803","4242","Q24","More dense",0,"More dense",0
"4804","4276","Q24","Less dense",1,"Less dense",1
"4805","4272","Q24","Less dense",1,"Same density",0
"4806","4284","Q24","More dense",0,"More dense",0
"4807","4294F","Q24","More dense",0,"Same density",0
"4808","4287","Q24","Less dense",1,"Less dense",1
"4809","4275","Q24","More dense",0,"More dense",0
"4810","4273","Q24","Less dense",1,"Same density",0
"4811","4289","Q24","More dense",0,"More dense",0
"4812","4277","Q24","More dense",0,"More dense",0
"4813","4286","Q24","Same density",0,"Same density",0
"4814","4285","Q24","Less dense",1,"Less dense",1
"4815","4293F","Q24","More dense",0,"More dense",0
"4816","4243","Q24","Same density",0,"More dense",0
"4817","4271","Q24","Same density",0,"Less dense",1
"4818","4264","Q24","Less dense",1,"Same density",0
"4819","4268","Q24","Less dense",1,"Less dense",1
"4820","4258","Q24","Same density",0,"Same density",0
"4821","4249","Q24","Same density",0,"Less dense",1
"4822","4240","Q24","More dense",0,"More dense",0
"4823","4260","Q24","Less dense",1,"Less dense",1
"4824","4269","Q24","More dense",0,"More dense",0
"4825","4248","Q24","Less dense",1,"Same density",0
"4826","4290","Q24","Less dense",1,"Less dense",1
"4827","4283","Q24","Less dense",1,"More dense",0
"4828","4288","Q24","Less dense",1,"Less dense",1
"4829","4321","Q24","Same density",0,"More dense",0
"4830","4300","Q24","More dense",0,"More dense",0
"4831","4304","Q24","More dense",0,"More dense",0
"4832","4322","Q24","Same density",0,"Same density",0
"4833","4313","Q24","Less dense",1,"More dense",0
"4834","4315","Q24","Same density",0,"Same density",0
"4835","4319","Q24","Less dense",1,"Less dense",1
"4836","4318","Q24","More dense",0,"More dense",0
"4837","4301","Q24","More dense",0,"Less dense",1
"4838","4294","Q24","More dense",0,"Same density",0
"4839","4299","Q24","More dense",0,"More dense",0
"4840","4309","Q24","Less dense",1,"Less dense",1
"4841","4302","Q24","More dense",0,"Same density",0
"4842","4278","Q24","Same density",0,"Less dense",1
"4843","4291","Q24","Less dense",1,"More dense",0
"4844","4293","Q24","Same density",0,"More dense",0
"4845","4327","Q24","Same density",0,"Less dense",1
"4846","4343","Q24","Same density",0,"Less dense",1
"4847","4328","Q24","Less dense",1,"Less dense",1
"4848","4324","Q24","Less dense",1,"Less dense",1
"4849","4348","Q24","Less dense",1,"Less dense",1
"4850","4347","Q24","Less dense",1,"Less dense",1
"4851","4339","Q24","Less dense",1,"Less dense",1
"4852","4353","Q24","Less dense",1,"More dense",0
"4853","4367","Q24","Less dense",1,"Less dense",1
"4854","4357","Q24","Less dense",1,"Less dense",1
"4855","4373","Q24","Same density",0,"Same density",0
"4856","4359","Q24","Less dense",1,"Less dense",1
"4857","4362","Q24","Less dense",1,"Less dense",1
"4858","4363","Q24","Less dense",1,"Less dense",1
"4859","4356","Q24","Same density",0,"More dense",0
"4860","4364","Q24","Less dense",1,"Less dense",1
"4861","4355","Q24","Less dense",1,"Less dense",1
"4862","4342","Q24","Less dense",1,"Less dense",1
"4863","4391","Q24","Less dense",1,"More dense",0
"4864","4390","Q24","Less dense",1,"Less dense",1
"4865","4384","Q24","More dense",0,"More dense",0
"4866","4380","Q24","More dense",0,"Less dense",1
"4867","4394","Q24","Less dense",1,"Less dense",1
"4868","4383","Q24","Same density",0,"More dense",0
"4869","4382","Q24","More dense",0,"Same density",0
"4870","4379","Q24","Same density",0,"Same density",0
"4871","4376","Q24","Less dense",1,"Less dense",1
"4872","4404","Q24","Less dense",1,"Less dense",1
"4873","4410","Q24","More dense",0,"Same density",0
"4874","4411","Q24","More dense",0,"Same density",0
"4875","4406","Q24","More dense",0,"More dense",0
"4876","4400","Q24","More dense",0,"Same density",0
"4877","4396","Q24","Less dense",1,"Less dense",1
"4878","4407","Q24","More dense",0,"Less dense",1
"4879","4413","Q24","Less dense",1,"Same density",0
"4880","4397","Q24","More dense",0,"More dense",0
"4881","4429","Q24","More dense",0,"Less dense",1
"4882","4428","Q24","Less dense",1,"Less dense",1
"4883","4433","Q24","More dense",0,"Less dense",1
"4884","4423","Q24","Less dense",1,"Less dense",1
"4885","4436","Q24","Less dense",1,"Less dense",1
"4886","4430","Q24","Less dense",1,"Less dense",1
"4887","4431","Q24","Less dense",1,"Less dense",1
"4888","4437","Q24","Less dense",1,"Less dense",1
"4889","4426","Q24","Less dense",1,"Same density",0
"4890","4440","Q24","Less dense",1,"More dense",0
"4891","4432","Q24","Less dense",1,"Less dense",1
"4892","4449","Q24","Less dense",1,"Less dense",1
"4893","4435","Q24","Same density",0,"Less dense",1
"4894","4448","Q24","Less dense",1,"Less dense",1
"4895","4455","Q24","Less dense",1,"Less dense",1
"4896","4451","Q24","More dense",0,"More dense",0
"4897","4447","Q24","Less dense",1,"Less dense",1
"4898","4459","Q24","Less dense",1,"Less dense",1
"4899","4457","Q24","More dense",0,"More dense",0
"4900","4456","Q24","Same density",0,"More dense",0
"4901","4454","Q24","More dense",0,"Less dense",1
"4902","4458","Q24","Less dense",1,"Less dense",1
"4903","4460","Q24","More dense",0,"Less dense",1
"4904","4450","Q24","Less dense",1,"Same density",0
"4905","4453","Q24","More dense",0,"More dense",0
"4906","4452","Q24","Same density",0,"Same density",0
"4907","4408","Q24","Less dense",1,"More dense",0
"4908","4465","Q24","More dense",0,"Same density",0
"4909","4467","Q24","More dense",0,"Less dense",1
"4910","4507","Q24","More dense",0,"Less dense",1
"4911","4518","Q24","Less dense",1,"Less dense",1
"4912","4503","Q24","More dense",0,"More dense",0
"4913","4479","Q24","Less dense",1,"Less dense",1
"4914","4524","Q24","Less dense",1,"Less dense",1
"4915","4485","Q24","More dense",0,"Less dense",1
"4916","4476","Q24","Less dense",1,"Less dense",1
"4917","4482","Q24","Less dense",1,"Less dense",1
"4918","4498","Q24","Same density",0,"Same density",0
"4919","4500","Q24","Less dense",1,"Less dense",1
"4920","4492","Q24","More dense",0,"More dense",0
"4921","4461","Q24","Less dense",1,"Same density",0
"4922","4514","Q24","Same density",0,"Less dense",1
"4923","4517","Q24","Less dense",1,"Less dense",1
"4924","4515","Q24","More dense",0,"More dense",0
"4925","4488","Q24","Same density",0,"Same density",0
"4926","4478","Q24","Same density",0,"More dense",0
"4927","4502","Q24","Less dense",1,"Less dense",1
"4928","4509","Q24","Same density",0,"Less dense",1
"4929","4501","Q24","More dense",0,"More dense",0
"4930","4499","Q24","Same density",0,"More dense",0
"4931","4505","Q24","More dense",0,"More dense",0
"4932","4495","Q24","Same density",0,"Same density",0
"4933","4344","Q24","Same density",0,"Same density",0
"4934","4279","Q24","Same density",0,"Same density",0
"4935","4341","Q24","More dense",0,"Same density",0
"4936","4279","Q24","Same density",0,"Same density",0
"4937","4281","Q24","Less dense",1,"Less dense",1
"4938","4245","Q24","Less dense",1,"More dense",0
"4939","4335","Q24","Less dense",1,"More dense",0
"4940","4326","Q24","Same density",0,"Same density",0
"4941","4334","Q24","Less dense",1,"Same density",0
"4942","4360","Q24","More dense",0,"More dense",0
"4943","4350","Q24","More dense",0,"Less dense",1
"4944","4562","Q24","More dense",0,"More dense",0
"4945","4564","Q24","Same density",0,"More dense",0
"4946","4537","Q24","More dense",0,"More dense",0
"4947","4558","Q24","Less dense",1,"More dense",0
"4948","4550","Q24","More dense",0,"More dense",0
"4949","4536","Q24","More dense",0,"More dense",0
"4950","4571","Q24","More dense",0,"More dense",0
"4951","4571","Q24","More dense",0,"More dense",0
"4952","4566","Q24","Same density",0,"More dense",0
"4953","4546","Q24","Less dense",1,"Less dense",1
"4954","4535","Q24","More dense",0,"More dense",0
"4955","4540","Q24","Less dense",1,"More dense",0
"4956","4549","Q24","Less dense",1,"Less dense",1
"4957","4568","Q24","Same density",0,"Same density",0
"4958","4543","Q24","More dense",0,"More dense",0
"4959","4574","Q24","Same density",0,"More dense",0
"4960","4559","Q24","Less dense",1,"Less dense",1
"4961","4531","Q24","More dense",0,"Less dense",1
"4962","4545","Q24","More dense",0,"More dense",0
"4963","4533","Q24","Less dense",1,"Less dense",1
"4964","4374","Q24","Less dense",1,"Less dense",1
"4965","4314","Q24","Less dense",1,"Less dense",1
"4966","4305","Q24","Less dense",1,"More dense",0
"4967","4281","Q24","Less dense",1,"Less dense",1
"4968","4316","Q24","More dense",0,"Same density",0
"4969","4372","Q24","Same density",0,"Same density",0
"4970","4310","Q24","Same density",0,"More dense",0
"4971","4371","Q24","Less dense",1,"Less dense",1
"4972","4295","Q24","Less dense",1,"Less dense",1
"4973","4602","Q24","Less dense",1,"Less dense",1
"4974","4626","Q24","More dense",0,"More dense",0
"4975","4589","Q24","Same density",0,"Less dense",1
"4976","4586","Q24","More dense",0,"More dense",0
"4977","4627","Q24","More dense",0,"More dense",0
"4978","4608","Q24","Same density",0,"Same density",0
"4979","4599","Q24","More dense",0,"Less dense",1
"4980","4610","Q24","Less dense",1,"Less dense",1
"4981","4609","Q24","Less dense",1,"Less dense",1
"4982","4607","Q24","Less dense",1,"Less dense",1
"4983","4578","Q24","More dense",0,"Less dense",1
"4984","4617","Q24","More dense",0,"Same density",0
"4985","4585","Q24","More dense",0,"Less dense",1
"4986","4616","Q24","More dense",0,"More dense",0
"4987","4619","Q24","Less dense",1,"Less dense",1
"4988","4592","Q24","More dense",0,"More dense",0
"4989","4598","Q24","Less dense",1,"Less dense",1
"4990","4419","Q24","More dense",0,"More dense",0
"4991","4686","Q24","Same density",0,"More dense",0
"4992","4656","Q24","More dense",0,"More dense",0
"4993","4668","Q24","Less dense",1,"Less dense",1
"4994","4297","Q24","Less dense",1,"Less dense",1
"4995","4712","Q24","More dense",0,"More dense",0
"4996","4702","Q24","More dense",0,"More dense",0
"4997","4693","Q24","Same density",0,"More dense",0
"4998","4704","Q24","More dense",0,"Less dense",1
"4999","4771","Q24","Less dense",1,"More dense",0
"5000","4697","Q24","Same density",0,"Same density",0
"5001","4717","Q24","Less dense",1,"Less dense",1
"5002","4723","Q24","Less dense",1,"Less dense",1
"5003","4716","Q24","More dense",0,"More dense",0
"5004","4730","Q24","Less dense",1,"Less dense",1
"5005","4725","Q24","Less dense",1,"Less dense",1
"5006","4720","Q24","Less dense",1,"Less dense",1
"5007","4606","Q24","Less dense",1,"More dense",0
"5008","4727","Q24","More dense",0,"More dense",0
"5009","4722","Q24","More dense",0,"Same density",0
"5010","4737","Q24","More dense",0,"Less dense",1
"5011","4768","Q24","More dense",0,"Less dense",1
"5012","4762","Q24","More dense",0,"Less dense",1
"5013","4764","Q24","Less dense",1,"Less dense",1
"5014","4758","Q24","Same density",0,"Same density",0
"5015","4761","Q24","More dense",0,"More dense",0
"5016","4756B","Q24","Same density",0,"Less dense",1
"5017","4755B","Q24","Less dense",1,"Less dense",1
"5018","4710","Q24","Less dense",1,"Less dense",1
"5019","4746","Q24","Less dense",1,"Less dense",1
"5020","4739","Q24","Same density",0,"Less dense",1
"5021","4754","Q24","More dense",0,"More dense",0
"5022","4755","Q24","Less dense",1,"Same density",0
"5023","4748","Q24","Same density",0,"Same density",0
"5024","4753","Q24","Same density",0,"More dense",0
"5025","4743","Q24","Same density",0,"Same density",0
"5026","4760","Q24","More dense",0,"Same density",0
"5027","4767","Q24","Less dense",1,"Less dense",1
"5028","4778","Q24","Same density",0,"Less dense",1
"5029","4777","Q24","Less dense",1,"Less dense",1
"5030","4763","Q24","More dense",0,"Less dense",1
"5031","4768","Q24","Less dense",1,"Less dense",1
"5032","4773","Q24","More dense",0,"Less dense",1
"5033","4765","Q24","More dense",0,"Less dense",1
"5034","4764","Q24","Same density",0,"Less dense",1
"5035","4770","Q24","More dense",0,"Same density",0
"5036","4775","Q24","Less dense",1,"More dense",0
"5037","4771","Q24","More dense",0,"More dense",0
"5038","4740","Q24","Less dense",1,"Less dense",1
"5039","4824","Q24","Same density",0,"Same density",0
"5040","4816","Q24","Less dense",1,"Same density",0
"5041","4817","Q24","Less dense",1,"Less dense",1
"5042","4824","Q24","Same density",0,"Same density",0
"5043","4815","Q24","More dense",0,"More dense",0
"5044","4825","Q24","Less dense",1,"Same density",0
"5045","4819","Q24","Same density",0,"Less dense",1
"5046","4822","Q24","Less dense",1,"Less dense",1
"5047","4821","Q24","More dense",0,"Less dense",1
"5048","4781","Q24","Less dense",1,"Less dense",1
"5049","4789","Q24","More dense",0,"Less dense",1
"5050","4782","Q24","Less dense",1,"More dense",0
"5051","4786","Q24","Less dense",1,"Less dense",1
"5052","4783","Q24","More dense",0,"Less dense",1
"5053","4787","Q24","More dense",0,"Same density",0
"5054","4785","Q24","Less dense",1,"Less dense",1
"5055","4780","Q24","Less dense",1,"Less dense",1
"5056","4784","Q24","Same density",0,"Same density",0
"5057","4779","Q24","More dense",0,"Same density",0
"5058","4756","Q24","More dense",0,"Less dense",1
"5059","4795","Q24","Same density",0,"Less dense",1
"5060","4805","Q24","More dense",0,"More dense",0
"5061","4799","Q24","Less dense",1,"Less dense",1
"5062","4806","Q24","More dense",0,"More dense",0
"5063","4807","Q24","More dense",0,"More dense",0
"5064","4803","Q24","Same density",0,"Less dense",1
"5065","4802","Q24","Same density",0,"Less dense",1
"5066","4813","Q24","Less dense",1,"Same density",0
"5067","4801","Q24","More dense",0,"More dense",0
"5068","4836","Q24","Less dense",1,"Less dense",1
"5069","4832","Q24","More dense",0,"More dense",0
"5070","4838","Q24","Less dense",1,"More dense",0
"5071","4833","Q24","Same density",0,"More dense",0
"5072","4828","Q24","Less dense",1,"Less dense",1
"5073","4831","Q24","Same density",0,"Same density",0
"5074","4826","Q24","Less dense",1,"Less dense",1
"5075","4829","Q24","Less dense",1,"Less dense",1
"5076","4830","Q24","Less dense",1,"More dense",0
"5077","4846","Q24","Less dense",1,"Less dense",1
"5078","4855","Q24","Same density",0,"Same density",0
"5079","4850","Q24","More dense",0,"Same density",0
"5080","4845","Q24","Less dense",1,"More dense",0
